,ITEM,BTOS (Heirarchy order),BTOS
8144,43846,700,H
8145,43848,700,H
8146,43849,700,H
8147,43851,700,H
8148,43852,700,H
8149,43854,700,H
8150,43855,700,H
8151,43857,700,H
8152,43858,700,H
8153,43860,700,H
8154,43861,700,H
8155,43864,700,H
8156,43867,700,H
8157,43870,700,H
8158,43873,700,H
8159,43876,700,H
8160,43879,700,H
8161,43882,700,H
8162,43900,700,H
8163,43903,700,H
8164,43906,700,H
8165,43909,700,H
8166,43912,700,H
8167,43915,700,H
8168,43930,700,H
8169,43933,700,H
8170,43936,700,H
8171,43939,700,H
8172,43942,700,H
8173,43945,700,H
8174,43948,700,H
8175,43951,700,H
8176,43954,700,H
8177,43957,700,H
8178,43960,700,H
8179,43963,700,H
8180,43966,700,H
8181,43969,700,H
8182,43972,700,H
8183,43975,700,H
8184,43978,700,H
8185,43981,700,H
8186,43984,700,H
8187,43987,700,H
8188,43990,700,H
8189,43993,700,H
8190,43996,700,H
8191,43999,700,H
8192,44100,700,H
8193,44101,700,H
8194,44102,700,H
8195,44103,700,H
8196,44104,700,H
8197,44105,700,H
8198,44106,700,H
8199,44107,700,H
8200,44108,700,H
8201,44110,700,H
8202,44111,700,H
8203,44113,700,H
8204,44114,700,H
8205,44130,700,H
8206,44133,700,H
8207,44136,700,H
8208,44300,700,H
8209,44301,700,H
8210,44304,700,H
8211,44305,700,H
8212,44308,700,H
8213,44309,700,H
8214,44312,700,H
8215,44313,700,H
8216,44316,700,H
8217,44317,700,H
8218,44320,700,H
8219,44321,700,H
8220,44324,700,H
8221,44325,700,H
8222,44328,700,H
8223,44331,700,H
8224,44334,700,H
8225,44337,700,H
8226,44338,700,H
8227,44341,700,H
8228,44342,700,H
8229,44345,700,H
8230,44346,700,H
8231,44349,700,H
8232,44350,700,H
8233,44353,700,H
8234,44354,700,H
8235,44357,700,H
8236,44358,700,H
8237,44359,700,H
8238,44361,700,H
8239,44364,700,H
8240,44367,700,H
8241,44370,700,H
8242,44373,700,H
8243,44376,700,H
8244,45000,700,H
8245,45003,700,H
8246,45006,700,H
8247,45009,700,H
8248,45012,700,H
8249,45015,700,H
8250,45018,700,H
8251,45019,700,H
8252,45020,700,H
8253,45021,700,H
8254,45024,700,H
8255,45025,700,H
8256,45026,700,H
8257,45027,700,H
8258,45030,700,H
8259,45033,700,H
8260,45035,700,H
8261,45036,700,H
8262,45039,700,H
8263,45042,700,H
8264,45045,700,H
8265,45048,700,H
8266,45051,700,H
8267,45054,700,H
8268,45200,700,H
8269,45201,700,H
8270,45202,700,H
8271,45203,700,H
8272,45206,700,H
8273,45207,700,H
8274,45209,700,H
8275,45212,700,H
8276,45215,700,H
8277,45218,700,H
8278,45221,700,H
8279,45224,700,H
8280,45227,700,H
8281,45230,700,H
8282,45233,700,H
8283,45236,700,H
8284,45239,700,H
8285,45240,700,H
8286,45400,700,H
8287,45403,700,H
8288,45406,700,H
8289,45409,700,H
8290,45412,700,H
8291,45415,700,H
8292,45418,700,H
8293,45419,700,H
8294,45421,700,H
8295,45424,700,H
8296,45427,700,H
8297,45430,700,H
8298,45433,700,H
8299,45436,700,H
8300,45439,700,H
8301,45442,700,H
8302,45445,700,H
8303,45448,700,H
8304,45451,700,H
8305,45460,700,H
8306,45461,700,H
8307,45462,700,H
8308,45464,700,H
8309,45465,700,H
8310,45466,700,H
8311,45468,700,H
8312,45469,700,H
8313,45471,700,H
8314,45472,700,H
8315,45474,700,H
8316,45475,700,H
8317,45477,700,H
8318,45478,700,H
8319,45480,700,H
8320,45481,700,H
8321,45483,700,H
8322,45484,700,H
8323,45485,700,H
8324,45486,700,H
8325,45487,700,H
8326,45488,700,H
8327,45489,700,H
8328,45490,700,H
8329,45491,700,H
8330,45492,700,H
8331,45493,700,H
8332,45494,700,H
8333,45496,700,H
8334,45497,700,H
8335,45498,700,H
8336,45499,700,H
8337,45500,700,H
8338,45501,700,H
8339,45502,700,H
8340,45503,700,H
8341,45504,700,H
8342,45505,700,H
8343,45506,700,H
8344,45509,700,H
8345,45512,700,H
8346,45515,700,H
8347,45518,700,H
8348,45519,700,H
8349,45520,700,H
8350,45521,700,H
8351,45522,700,H
8352,45524,700,H
8353,45527,700,H
8354,45528,700,H
8355,45530,700,H
8356,45533,700,H
8357,45536,700,H
8358,45539,700,H
8359,45542,700,H
8360,45543,700,H
8361,45544,700,H
8362,45545,700,H
8363,45546,700,H
8364,45548,700,H
8365,45551,700,H
8366,45552,700,H
8367,45553,700,H
8368,45554,700,H
8369,45555,700,H
8370,45556,700,H
8371,45557,700,H
8372,45558,700,H
8373,45559,700,H
8374,45560,700,H
8375,45561,700,H
8376,45562,700,H
8377,45563,700,H
8378,45564,700,H
8379,45565,700,H
8380,45566,700,H
8381,45568,700,H
8382,45569,700,H
8383,45570,700,H
8384,45572,700,H
8385,45575,700,H
8386,45578,700,H
8387,45581,700,H
8388,45584,700,H
8389,45585,700,H
8390,45586,700,H
8391,45587,700,H
8392,45588,700,H
8393,45590,700,H
8394,45593,700,H
8395,45596,700,H
8396,45597,700,H
8397,45599,700,H
8398,45602,700,H
8399,45605,700,H
8400,45608,700,H
8401,45611,700,H
8402,45614,700,H
8403,45617,700,H
8404,45620,700,H
8405,45623,700,H
8406,45624,700,H
8407,45625,700,H
8408,45626,700,H
8409,45629,700,H
8410,45632,700,H
8411,45635,700,H
8412,45638,700,H
8413,45639,700,H
8414,45641,700,H
8415,45644,700,H
8416,45645,700,H
8417,45646,700,H
8418,45647,700,H
8419,45650,700,H
8420,45652,700,H
8421,45653,700,H
8422,45656,700,H
8423,45659,700,H
8424,45660,700,H
8425,45661,700,H
8426,45662,700,H
8427,45665,700,H
8428,45668,700,H
8429,45669,700,H
8430,45671,700,H
8431,45674,700,H
8432,45675,700,H
8433,45676,700,H
8434,45677,700,H
8435,45680,700,H
8436,45683,700,H
8437,45686,700,H
8438,45689,700,H
8439,45692,700,H
8440,45695,700,H
8441,45698,700,H
8442,45701,700,H
8443,45704,700,H
8444,45707,700,H
8445,45710,700,H
8446,45713,700,H
8447,45714,700,H
8448,45716,700,H
8449,45719,700,H
8450,45720,700,H
8451,45722,700,H
8452,45723,700,H
8453,45725,700,H
8454,45726,700,H
8455,45728,700,H
8456,45729,700,H
8457,45731,700,H
8458,45732,700,H
8459,45734,700,H
8460,45735,700,H
8461,45737,700,H
8462,45738,700,H
8463,45740,700,H
8464,45741,700,H
8465,45743,700,H
8466,45744,700,H
8467,45746,700,H
8468,45747,700,H
8469,45749,700,H
8470,45752,700,H
8471,45753,700,H
8472,45754,700,H
8473,45755,700,H
8474,45758,700,H
8475,45761,700,H
8476,45764,700,H
8477,45767,700,H
8478,45770,700,H
8479,45773,700,H
8480,45776,700,H
8481,45779,700,H
8482,45782,700,H
8483,45785,700,H
8484,45788,700,H
8485,45791,700,H
8486,45794,700,H
8487,45797,700,H
8488,45799,700,H
8489,45801,700,H
8490,45803,700,H
8491,45805,700,H
8492,45807,700,H
8493,45809,700,H
8494,45811,700,H
8495,45813,700,H
8496,45815,700,H
8497,45817,700,H
8498,45819,700,H
8499,45821,700,H
8500,45823,700,H
8501,45825,700,H
8502,45827,700,H
8503,45829,700,H
8504,45831,700,H
8505,45833,700,H
8506,45835,700,H
8507,45837,700,H
8508,45839,700,H
8509,45841,700,H
8510,45843,700,H
8511,45845,700,H
8512,45847,700,H
8513,45849,700,H
8514,45851,700,H
8515,45853,700,H
8516,45855,700,H
8517,45857,700,H
8518,45859,700,H
8519,45861,700,H
8520,45863,700,H
8521,45865,700,H
8522,45867,700,H
8523,45869,700,H
8524,45871,700,H
8525,45873,700,H
8526,45875,700,H
8527,45877,700,H
8528,45879,700,H
8529,45882,700,H
8530,45885,700,H
8531,45888,700,H
8532,45891,700,H
8533,45894,700,H
8534,45897,700,H
8535,45900,700,H
8536,45903,700,H
8537,45906,700,H
8538,45909,700,H
8539,45912,700,H
8540,45915,700,H
8541,45918,700,H
8542,45921,700,H
8543,45924,700,H
8544,45939,700,H
8545,45945,700,H
8546,45975,700,H
8547,45978,700,H
8548,45981,700,H
8549,45984,700,H
8550,45987,700,H
8551,45990,700,H
8552,45993,700,H
8553,45996,700,H
8554,46300,700,H
8555,46303,700,H
8556,46306,700,H
8557,46307,700,H
8558,46309,700,H
8559,46312,700,H
8560,46315,700,H
8561,46318,700,H
8562,46321,700,H
8563,46324,700,H
8564,46325,700,H
8565,46327,700,H
8566,46330,700,H
8567,46333,700,H
8568,46336,700,H
8569,46339,700,H
8570,46342,700,H
8571,46345,700,H
8572,46348,700,H
8573,46351,700,H
8574,46354,700,H
8575,46357,700,H
8576,46360,700,H
8577,46363,700,H
8578,46366,700,H
8579,46369,700,H
8580,46372,700,H
8581,46375,700,H
8582,46378,700,H
8583,46381,700,H
8584,46384,700,H
8585,46387,700,H
8586,46390,700,H
8587,46393,700,H
8588,46396,700,H
8589,46399,700,H
8590,46402,700,H
8591,46405,700,H
8592,46408,700,H
8593,46411,700,H
8594,46414,700,H
8595,46417,700,H
8596,46420,700,H
8597,46423,700,H
8598,46426,700,H
8599,46429,700,H
8600,46432,700,H
8601,46435,700,H
8602,46438,700,H
8603,46441,700,H
8604,46442,700,H
8605,46444,700,H
8606,46447,700,H
8607,46450,700,H
8608,46453,700,H
8609,46456,700,H
8610,46459,700,H
8611,46462,700,H
8612,46464,700,H
8613,46465,700,H
8614,46468,700,H
8615,46471,700,H
8616,46474,700,H
8617,46477,700,H
8618,46480,700,H
8619,46483,700,H
8620,46486,700,H
8621,46489,700,H
8622,46492,700,H
8623,46494,700,H
8624,46495,700,H
8625,46498,700,H
8626,46500,700,H
8627,46501,700,H
8628,46502,700,H
8629,46503,700,H
8630,46504,700,H
8631,46507,700,H
8632,46510,700,H
8633,46513,700,H
8634,46516,700,H
8635,46519,700,H
8636,46522,700,H
8637,46525,700,H
8638,46528,700,H
8639,46531,700,H
8640,46534,700,H
8641,47000,700,H
8642,47003,700,H
8643,47006,700,H
8644,47009,700,H
8645,47012,700,H
8646,47015,700,H
8647,47018,700,H
8648,47021,700,H
8649,47024,700,H
8650,47027,700,H
8651,47030,700,H
8652,47033,700,H
8653,47036,700,H
8654,47039,700,H
8655,47042,700,H
8656,47045,700,H
8657,47048,700,H
8658,47051,700,H
8659,47054,700,H
8660,47057,700,H
8661,47060,700,H
8662,47063,700,H
8663,47066,700,H
8664,47069,700,H
8665,47072,700,H
8666,47300,700,H
8667,47301,700,H
8668,47303,700,H
8669,47304,700,H
8670,47306,700,H
8671,47307,700,H
8672,47309,700,H
8673,47310,700,H
8674,47312,700,H
8675,47313,700,H
8676,47315,700,H
8677,47316,700,H
8678,47318,700,H
8679,47319,700,H
8680,47321,700,H
8681,47324,700,H
8682,47327,700,H
8683,47330,700,H
8684,47333,700,H
8685,47336,700,H
8686,47339,700,H
8687,47342,700,H
8688,47345,700,H
8689,47348,700,H
8690,47351,700,H
8691,47354,700,H
8692,47357,700,H
8693,47360,700,H
8694,47361,700,H
8695,47362,700,H
8696,47363,700,H
8697,47364,700,H
8698,47366,700,H
8699,47367,700,H
8700,47369,700,H
8701,47370,700,H
8702,47372,700,H
8703,47373,700,H
8704,47375,700,H
8705,47378,700,H
8706,47381,700,H
8707,47384,700,H
8708,47385,700,H
8709,47386,700,H
8710,47387,700,H
8711,47390,700,H
8712,47393,700,H
8713,47396,700,H
8714,47399,700,H
8715,47402,700,H
8716,47405,700,H
8717,47408,700,H
8718,47411,700,H
8719,47414,700,H
8720,47417,700,H
8721,47420,700,H
8722,47423,700,H
8723,47426,700,H
8724,47429,700,H
8725,47432,700,H
8726,47435,700,H
8727,47438,700,H
8728,47441,700,H
8729,47444,700,H
8730,47447,700,H
8731,47450,700,H
8732,47451,700,H
8733,47453,700,H
8734,47456,700,H
8735,47459,700,H
8736,47462,700,H
8737,47465,700,H
8738,47466,700,H
8739,47467,700,H
8740,47468,700,H
8741,47471,700,H
8742,47474,700,H
8743,47477,700,H
8744,47480,700,H
8745,47483,700,H
8746,47486,700,H
8747,47489,700,H
8748,47492,700,H
8749,47495,700,H
8750,47498,700,H
8751,47501,700,H
8752,47504,700,H
8753,47507,700,H
8754,47510,700,H
8755,47513,700,H
8756,47516,700,H
8757,47519,700,H
8758,47522,700,H
8759,47525,700,H
8760,47528,700,H
8761,47531,700,H
8762,47534,700,H
8763,47537,700,H
8764,47540,700,H
8765,47543,700,H
8766,47546,700,H
8767,47549,700,H
8768,47552,700,H
8769,47555,700,H
8770,47558,700,H
8771,47561,700,H
8772,47564,700,H
8773,47565,700,H
8774,47566,700,H
8775,47567,700,H
8776,47570,700,H
8777,47573,700,H
8778,47576,700,H
8779,47579,700,H
8780,47582,700,H
8781,47585,700,H
8782,47588,700,H
8783,47591,700,H
8784,47594,700,H
8785,47597,700,H
8786,47600,700,H
8787,47603,700,H
8788,47606,700,H
8789,47609,700,H
8790,47612,700,H
8791,47615,700,H
8792,47618,700,H
8793,47621,700,H
8794,47624,700,H
8795,47627,700,H
8796,47630,700,H
8797,47633,700,H
8798,47636,700,H
8799,47639,700,H
8800,47642,700,H
8801,47645,700,H
8802,47648,700,H
8803,47651,700,H
8804,47654,700,H
8805,47657,700,H
8806,47660,700,H
8807,47663,700,H
8808,47666,700,H
8809,47669,700,H
8810,47672,700,H
8811,47675,700,H
8812,47678,700,H
8813,47681,700,H
8814,47684,700,H
8815,47687,700,H
8816,47690,700,H
8817,47693,700,H
8818,47696,700,H
8819,47699,700,H
8820,47702,700,H
8821,47703,700,H
8822,47705,700,H
8823,47708,700,H
8824,47711,700,H
8825,47714,700,H
8826,47717,700,H
8827,47720,700,H
8828,47723,700,H
8829,47726,700,H
8830,47729,700,H
8831,47732,700,H
8832,47735,700,H
8833,47738,700,H
8834,47741,700,H
8835,47744,700,H
8836,47753,700,H
8837,47756,700,H
8838,47762,700,H
8839,47765,700,H
8840,47768,700,H
8841,47771,700,H
8842,47774,700,H
8843,47777,700,H
8844,47780,700,H
8845,47783,700,H
8846,47786,700,H
8847,47789,700,H
8848,47804,700,H
8849,47900,700,H
8850,47903,700,H
8851,47904,700,H
8852,47906,700,H
8853,47909,700,H
8854,47912,700,H
8855,47915,700,H
8856,47916,700,H
8857,47918,700,H
8858,47920,700,H
8859,47921,700,H
8860,47924,700,H
8861,47927,700,H
8862,47930,700,H
8863,47933,700,H
8864,47936,700,H
8865,47939,700,H
8866,47942,700,H
8867,47943,700,H
8868,47945,700,H
8869,47948,700,H
8870,47951,700,H
8871,47954,700,H
8872,47957,700,H
8873,47960,700,H
8874,47963,700,H
8875,47966,700,H
8876,47969,700,H
8877,47972,700,H
8878,47975,700,H
8879,47978,700,H
8880,47981,700,H
8881,47982,700,H
8882,48200,700,H
8883,48203,700,H
8884,48206,700,H
8885,48209,700,H
8886,48212,700,H
8887,48215,700,H
8888,48218,700,H
8889,48221,700,H
8890,48224,700,H
8891,48227,700,H
8892,48230,700,H
8893,48233,700,H
8894,48236,700,H
8895,48239,700,H
8896,48242,700,H
8897,48400,700,H
8898,48403,700,H
8899,48406,700,H
8900,48409,700,H
8901,48412,700,H
8902,48415,700,H
8903,48418,700,H
8904,48421,700,H
8905,48424,700,H
8906,48427,700,H
8907,48500,700,H
8908,48503,700,H
8909,48506,700,H
8910,48509,700,H
8911,48512,700,H
8912,48600,700,H
8913,48603,700,H
8914,48606,700,H
8915,48609,700,H
8916,48612,700,H
8917,48613,700,H
8918,48615,700,H
8919,48618,700,H
8920,48621,700,H
8921,48624,700,H
8922,48627,700,H
8923,48630,700,H
8924,48632,700,H
8925,48636,700,H
8926,48639,700,H
8927,48640,700,H
8928,48642,700,H
8929,48645,700,H
8930,48648,700,H
8931,48651,700,H
8932,48654,700,H
8933,48657,700,H
8934,48660,700,H
8935,48663,700,H
8936,48666,700,H
8937,48669,700,H
8938,48672,700,H
8939,48675,700,H
8940,48678,700,H
8941,48681,700,H
8942,48684,700,H
8943,48687,700,H
8944,48690,700,H
8945,48691,700,H
8946,48692,700,H
8947,48693,700,H
8948,48694,700,H
8949,48900,700,H
8950,48903,700,H
8951,48906,700,H
8952,48909,700,H
8953,48912,700,H
8954,48915,700,H
8955,48918,700,H
8956,48921,700,H
8957,48924,700,H
8958,48927,700,H
8959,48930,700,H
8960,48933,700,H
8961,48936,700,H
8962,48939,700,H
8963,48942,700,H
8964,48945,700,H
8965,48948,700,H
8966,48951,700,H
8967,48954,700,H
8968,48957,700,H
8969,48960,700,H
8970,49100,700,H
8971,49103,700,H
8972,49106,700,H
8973,49109,700,H
8974,49112,700,H
8975,49115,700,H
8976,49116,700,H
8977,49117,700,H
8978,49118,700,H
8979,49121,700,H
8980,49200,700,H
8981,49203,700,H
8982,49206,700,H
8983,49209,700,H
8984,49210,700,H
8985,49211,700,H
8986,49212,700,H
8987,49215,700,H
8988,49218,700,H
8989,49221,700,H
8990,49224,700,H
8991,49227,700,H
8992,49300,700,H
8993,49303,700,H
8994,49306,700,H
8995,49309,700,H
8996,49312,700,H
8997,49315,700,H
8998,49318,700,H
8999,49319,700,H
9000,49321,700,H
9001,49324,700,H
9002,49327,700,H
9003,49330,700,H
9004,49333,700,H
9005,49336,700,H
9006,49339,700,H
9007,49342,700,H
9008,49345,700,H
9009,49346,700,H
9010,49348,700,H
9011,49351,700,H
9012,49354,700,H
9013,49357,700,H
9014,49360,700,H
9015,49363,700,H
9016,49366,700,H
9017,49369,700,H
9018,49500,700,H
9019,49503,700,H
9020,49506,700,H
9021,49509,700,H
9022,49512,700,H
9023,49515,700,H
9024,49517,700,H
9025,49518,700,H
9026,49519,700,H
9027,49521,700,H
9028,49524,700,H
9029,49527,700,H
9030,49530,700,H
9031,49533,700,H
9032,49534,700,H
9033,49536,700,H
9034,49539,700,H
9035,49542,700,H
9036,49545,700,H
9037,49548,700,H
9038,49551,700,H
9039,49554,700,H
9040,49557,700,H
9041,49558,700,H
9042,49559,700,H
9043,49560,700,H
9044,49561,700,H
9045,49562,700,H
9046,49563,700,H
9047,49564,700,H
9048,49566,700,H
9049,49569,700,H
9050,49700,700,H
9051,49703,700,H
9052,49706,700,H
9053,49709,700,H
9054,49712,700,H
9055,49715,700,H
9056,49716,700,H
9057,49717,700,H
9058,49718,700,H
9059,49721,700,H
9060,49724,700,H
9061,49727,700,H
9062,49728,700,H
9063,49800,700,H
9064,49803,700,H
9065,49806,700,H
9066,49809,700,H
9067,49812,700,H
9068,49815,700,H
9069,49818,700,H
9070,49821,700,H
9071,49824,700,H
9072,49827,700,H
9073,49830,700,H
9074,49833,700,H
9075,49836,700,H
9076,49837,700,H
9077,49838,700,H
9078,49839,700,H
9079,49842,700,H
9080,49845,700,H
9081,49848,700,H
9082,49851,700,H
9083,49854,700,H
9084,49857,700,H
9085,49860,700,H
9086,49863,700,H
9087,49866,700,H
9088,49869,700,H
9089,49872,700,H
9090,49875,700,H
9091,49878,700,H
9092,50100,700,H
9093,50102,700,H
9094,50103,700,H
9095,50104,700,H
9096,50106,700,H
9097,50109,700,H
9098,50112,700,H
9099,50115,700,H
9100,50118,700,H
9101,50121,700,H
9102,50124,700,H
9103,50125,700,H
9104,50127,700,H
9105,50130,700,H
9106,50200,700,H
9107,50201,700,H
9108,50203,700,H
9109,50206,700,H
9110,50209,700,H
9111,50212,700,H
9112,50215,700,H
9113,50218,700,H
9114,50221,700,H
9115,50224,700,H
9116,50227,700,H
9117,50230,700,H
9118,50233,700,H
9119,50236,700,H
9120,50239,700,H
9121,50300,700,H
9122,50303,700,H
9123,50306,700,H
9124,50309,700,H
9125,50312,700,H
9126,50315,700,H
9127,50318,700,H
9128,50321,700,H
9129,50324,700,H
9130,50327,700,H
9131,50330,700,H
9132,50333,700,H
9133,50336,700,H
9134,50339,700,H
9135,50342,700,H
9136,50345,700,H
9137,50348,700,H
9138,50349,700,H
9139,50350,700,H
9140,50351,700,H
9141,50352,700,H
9142,50353,700,H
9143,50354,700,H
9144,50357,700,H
9145,50360,700,H
9146,50363,700,H
9147,50366,700,H
9148,50369,700,H
9149,50372,700,H
9150,50375,700,H
9151,50378,700,H
9152,50381,700,H
9153,50384,700,H
9154,50387,700,H
9155,50390,700,H
9156,50393,700,H
9157,50394,700,H
9158,50396,700,H
9159,50399,700,H
9160,50402,700,H
9161,50405,700,H
9162,50408,700,H
9163,50411,700,H
9164,50414,700,H
9165,50417,700,H
9166,50420,700,H
9167,50423,700,H
9168,50426,700,H
9169,50450,700,H
9170,50451,700,H
9171,50455,700,H
9172,50456,700,H
9173,50460,700,H
9174,50461,700,H
9175,50465,700,H
9176,50466,700,H
9177,50470,700,H
9178,50471,700,H
9179,50475,700,H
9180,50476,700,H
9181,50500,700,H
9182,50504,700,H
9183,50508,700,H
9184,50512,700,H
9185,50516,700,H
9186,50520,700,H
9187,50524,700,H
9188,50528,700,H
9189,50532,700,H
9190,50536,700,H
9191,50540,700,H
9192,50544,700,H
9193,50548,700,H
9194,50552,700,H
9195,50556,700,H
9196,50560,700,H
9197,50564,700,H
9198,50568,700,H
9199,50572,700,H
9200,50576,700,H
9201,50580,700,H
9202,50584,700,H
9203,50588,700,H
9204,50600,700,H
9205,50604,700,H
9206,50608,700,H
9207,50612,700,H
9208,50616,700,H
9209,50620,700,H
9210,50624,700,H
9211,50628,700,H
9212,50632,700,H
9213,50636,700,H
9214,50640,700,H
9215,50644,700,H
9216,50650,700,H
9217,50654,700,H
9218,50658,700,H
9219,50950,700,H
9220,50952,700,H
9221,51300,800,I
9222,51303,800,I
9223,51306,800,I
9224,51309,800,I
9225,51312,800,I
9226,51315,800,I
9227,51318,800,I
9228,51700,1100,L
9229,51703,1100,L
9230,51800,1100,L
9231,51803,1100,L
9232,51900,1100,L
9233,51902,1100,L
9234,51904,1100,L
9235,51906,1100,L
9236,52000,1100,L
9237,52001,1100,L
9238,52003,1100,L
9239,52006,1100,L
9240,52009,1100,L
9241,52010,1100,L
9242,52012,1100,L
9243,52015,1100,L
9244,52018,1100,L
9245,52021,1100,L
9246,52024,1100,L
9247,52025,1100,L
9248,52027,1100,L
9249,52030,1100,L
9250,52031,1100,L
9251,52033,1100,L
9252,52034,1100,L
9253,52035,1100,L
9254,52036,1100,L
9255,52039,1100,L
9256,52042,1100,L
9257,52045,1100,L
9258,52048,1100,L
9259,52051,1100,L
9260,52054,1100,L
9261,52055,1100,L
9262,52056,1100,L
9263,52057,1100,L
9264,52058,1100,L
9265,52059,1100,L
9266,52060,1100,L
9267,52061,1100,L
9268,52062,1100,L
9269,52063,1100,L
9270,52064,1100,L
9271,52066,1100,L
9272,52069,1100,L
9273,52072,1100,L
9274,52073,1100,L
9275,52075,1100,L
9276,52078,1100,L
9277,52081,1100,L
9278,52084,1100,L
9279,52087,1100,L
9280,52090,1100,L
9281,52092,1100,L
9282,52093,1100,L
9283,52094,1100,L
9284,52095,1100,L
9285,52096,1100,L
9286,52097,1100,L
9287,52098,1100,L
9288,52099,1100,L
9289,52102,1100,L
9290,52105,1100,L
9291,52106,1100,L
9292,52108,1100,L
9293,52111,1100,L
9294,52114,1100,L
9295,52117,1100,L
9296,52120,1100,L
9297,52122,1100,L
9298,52123,1100,L
9299,52126,1100,L
9300,52129,1100,L
9301,52130,1100,L
9302,52131,1100,L
9303,52132,1100,L
9304,52133,1100,L
9305,52135,1100,L
9306,52136,1100,L
9307,52137,1100,L
9308,52138,1100,L
9309,52141,1100,L
9310,52144,1100,L
9311,52147,1100,L
9312,52148,1100,L
9313,52150,1100,L
9314,52152,1100,L
9315,52154,1100,L
9316,52156,1100,L
9317,52158,1100,L
9318,52160,1100,L
9319,52166,1100,L
9320,52168,1100,L
9321,52170,1100,L
9322,52172,1100,L
9323,52174,1100,L
9324,52176,1100,L
9325,52180,1100,L
9326,52182,1100,L
9327,52184,1100,L
9328,52186,1100,L
9329,52300,1100,L
9330,52303,1100,L
9331,52306,1100,L
9332,52309,1100,L
9333,52312,1100,L
9334,52315,1100,L
9335,52318,1100,L
9336,52319,1100,L
9337,52320,1100,L
9338,52321,1100,L
9339,52324,1100,L
9340,52327,1100,L
9341,52330,1100,L
9342,52333,1100,L
9343,52336,1100,L
9344,52337,1100,L
9345,52339,1100,L
9346,52342,1100,L
9347,52345,1100,L
9348,52348,1100,L
9349,52351,1100,L
9350,52354,1100,L
9351,52357,1100,L
9352,52360,1100,L
9353,52363,1100,L
9354,52366,1100,L
9355,52369,1100,L
9356,52372,1100,L
9357,52375,1100,L
9358,52378,1100,L
9359,52379,1100,L
9360,52380,1100,L
9361,52382,1100,L
9362,52420,1100,L
9363,52424,1100,L
9364,52430,1100,L
9365,52432,1100,L
9366,52434,1100,L
9367,52440,1100,L
9368,52442,1100,L
9369,52444,1100,L
9370,52446,1100,L
9371,52448,1100,L
9372,52450,1100,L
9373,52452,1100,L
9374,52454,1100,L
9375,52456,1100,L
9376,52458,1100,L
9377,52460,1100,L
9378,52470,1100,L
9379,52476,1100,L
9380,52478,1100,L
9381,52480,1100,L
9382,52482,1100,L
9383,52484,1100,L
9384,52600,1100,L
