,ITEM,BTOS (Heirarchy order),BTOS-4D
7723,40333,700,S
7724,40334,700,S
7725,40335,700,S
7726,40336,700,S
7727,40339,700,S
7728,40342,700,S
7729,40345,700,S
7730,40348,700,S
7731,40351,700,S
7732,40600,700,S
7733,40700,700,S
7734,40701,700,S
7735,40702,700,S
7736,40703,700,S
7737,40704,700,S
7738,40705,700,S
7739,40706,700,S
7740,40707,700,S
7741,40708,700,S
7742,40709,700,S
7743,40712,700,S
7744,40800,700,S
7745,40801,700,S
7746,40803,700,S
7747,40850,700,S
7748,40851,700,S
7749,40852,700,S
7750,40854,700,S
7751,40856,700,S
7752,40858,700,S
7753,40860,700,S
7754,40862,700,S
7755,40900,700,S
7756,40903,700,S
7757,40905,700,S
7758,41500,700,S
7759,41503,700,S
7760,41506,700,S
7761,41509,700,S
7762,41512,700,S
7763,41515,700,S
7764,41518,700,S
7765,41521,700,S
7766,41524,700,S
7767,41527,700,S
7768,41530,700,S
7769,41533,700,S
7770,41536,700,S
7771,41539,700,S
7772,41542,700,S
7773,41545,700,S
7774,41548,700,S
7775,41551,700,S
7776,41554,700,S
7777,41557,700,S
7778,41560,700,S
7779,41563,700,S
7780,41564,700,S
7781,41566,700,S
7782,41569,700,S
7783,41572,700,S
7784,41575,700,S
7785,41576,700,S
7786,41578,700,S
7787,41579,700,S
7788,41581,700,S
7789,41584,700,S
7790,41587,700,S
7791,41590,700,S
7792,41593,700,S
7793,41596,700,S
7794,41599,700,S
7795,41602,700,S
7796,41603,700,S
7797,41604,700,S
7798,41605,700,S
7799,41608,700,S
7800,41611,700,S
7801,41614,700,S
7802,41615,700,S
7803,41617,700,S
7804,41618,700,S
7805,41620,700,S
7806,41623,700,S
7807,41626,700,S
7808,41629,700,S
7809,41632,700,S
7810,41635,700,S
7811,41638,700,S
7812,41641,700,S
7813,41644,700,S
7814,41647,700,S
7815,41650,700,S
7816,41653,700,S
7817,41656,700,S
7818,41659,700,S
7819,41662,700,S
7820,41665,700,S
7821,41668,700,S
7822,41671,700,S
7823,41672,700,S
7824,41674,700,S
7825,41677,700,S
7826,41680,700,S
7827,41683,700,S
7828,41686,700,S
7829,41689,700,S
7830,41692,700,S
7831,41695,700,S
7832,41698,700,S
7833,41701,700,S
7834,41704,700,S
7835,41707,700,S
7836,41710,700,S
7837,41713,700,S
7838,41716,700,S
7839,41719,700,S
7840,41722,700,S
7841,41725,700,S
7842,41728,700,S
7843,41729,700,S
7844,41731,700,S
7845,41734,700,S
7846,41737,700,S
7847,41740,700,S
7848,41743,700,S
7849,41746,700,S
7850,41749,700,S
7851,41752,700,S
7852,41755,700,S
7853,41758,700,S
7854,41761,700,S
7855,41764,700,S
7856,41767,700,S
7857,41770,700,S
7858,41773,700,S
7859,41776,700,S
7860,41779,700,S
7861,41782,700,S
7862,41785,700,S
7863,41786,700,S
7864,41787,700,S
7865,41788,700,S
7866,41789,700,S
7867,41792,700,S
7868,41793,700,S
7869,41796,700,S
7870,41797,700,S
7871,41800,700,S
7872,41801,700,S
7873,41804,700,S
7874,41807,700,S
7875,41810,700,S
7876,41813,700,S
7877,41816,700,S
7878,41819,700,S
7879,41820,700,S
7880,41822,700,S
7881,41825,700,S
7882,41828,700,S
7883,41831,700,S
7884,41832,700,S
7885,41834,700,S
7886,41837,700,S
7887,41840,700,S
7888,41843,700,S
7889,41846,700,S
7890,41849,700,S
7891,41852,700,S
7892,41855,700,S
7893,41858,700,S
7894,41861,700,S
7895,41864,700,S
7896,41867,700,S
7897,41868,700,S
7898,41869,1100,T
7899,41870,700,S
7900,41873,700,S
7901,41876,700,S
7902,41879,700,S
7903,41880,700,S
7904,41881,700,S
7905,41882,700,S
7906,41883,700,S
7907,41884,700,S
7908,41885,700,S
7909,41886,700,S
7910,41889,700,S
7911,41892,700,S
7912,41895,700,S
7913,41898,700,S
7914,41901,700,S
7915,41904,700,S
7916,41905,700,S
7917,41907,700,S
7918,41910,700,S
7919,42503,700,S
7920,42506,700,S
7921,42509,700,S
7922,42510,700,S
7923,42512,700,S
7924,42515,700,S
7925,42518,700,S
7926,42521,700,S
7927,42524,700,S
7928,42527,700,S
7929,42530,700,S
7930,42533,700,S
7931,42536,700,S
7932,42539,700,S
7933,42542,700,S
7934,42543,700,S
7935,42545,700,S
7936,42548,700,S
7937,42551,700,S
7938,42554,700,S
7939,42557,700,S
7940,42560,700,S
7941,42561,700,S
7942,42563,700,S
7943,42566,700,S
7944,42569,700,S
7945,42572,700,S
7946,42573,700,S
7947,42574,700,S
7948,42575,700,S
7949,42576,700,S
7950,42578,700,S
7951,42581,700,S
7952,42584,700,S
7953,42587,700,S
7954,42590,700,S
7955,42593,700,S
7956,42596,700,S
7957,42599,700,S
7958,42602,700,S
7959,42605,700,S
7960,42608,700,S
7961,42610,700,S
7962,42611,700,S
7963,42614,700,S
7964,42615,700,S
7965,42617,700,S
7966,42620,700,S
7967,42621,700,S
7968,42622,700,S
7969,42623,700,S
7970,42626,700,S
7971,42629,700,S
7972,42632,700,S
7973,42635,700,S
7974,42638,700,S
7975,42641,700,S
7976,42644,700,S
7977,42647,700,S
7978,42650,700,S
7979,42651,700,S
7980,42653,700,S
7981,42656,700,S
7982,42659,700,S
7983,42662,700,S
7984,42665,700,S
7985,42667,700,S
7986,42668,700,S
7987,42670,700,S
7988,42671,700,S
7989,42672,700,S
7990,42673,700,S
7991,42674,700,S
7992,42676,700,S
7993,42677,700,S
7994,42680,700,S
7995,42683,700,S
7996,42686,700,S
7997,42689,700,S
7998,42692,700,S
7999,42695,700,S
8000,42698,700,S
8001,42701,700,S
8002,42702,700,S
8003,42703,700,S
8004,42704,700,S
8005,42705,700,S
8006,42707,700,S
8007,42710,700,S
8008,42713,700,S
8009,42716,700,S
8010,42718,700,S
8011,42719,700,S
8012,42722,700,S
8013,42725,700,S
8014,42728,700,S
8015,42731,700,S
8016,42734,700,S
8017,42737,700,S
8018,42738,700,S
8019,42739,700,S
8020,42740,700,S
8021,42741,700,S
8022,42743,700,S
8023,42744,700,S
8024,42746,700,S
8025,42749,700,S
8026,42752,700,S
8027,42755,700,S
8028,42758,700,S
8029,42761,700,S
8030,42764,700,S
8031,42767,700,S
8032,42770,700,S
8033,42771,700,S
8034,42773,700,S
8035,42776,700,S
8036,42779,700,S
8037,42782,700,S
8038,42783,700,S
8039,42785,700,S
8040,42786,700,S
8041,42788,700,S
8042,42789,700,S
8043,42791,700,S
8044,42792,700,S
8045,42794,700,S
8046,42797,700,S
8047,42800,700,S
8048,42801,700,S
8049,42802,700,S
8050,42803,700,S
8051,42805,700,S
8052,42806,700,S
8053,42807,700,S
8054,42808,700,S
8055,42809,700,S
8056,42810,700,S
8057,42811,700,S
8058,42812,700,S
8059,42815,700,S
8060,42818,700,S
8061,42821,700,S
8062,42824,700,S
8063,42827,1100,T
8064,42830,1100,T
8065,42833,700,S
8066,42836,700,S
8067,42839,700,S
8068,42842,700,S
8069,42845,700,S
8070,42848,700,S
8071,42851,700,S
8072,42854,700,S
8073,42857,700,S
8074,42860,700,S
8075,42863,700,S
8076,42866,700,S
8077,42869,700,S
8078,42872,700,S
8079,42875,700,S
8080,42878,700,S
8081,42881,700,S
8082,42884,700,S
8083,42887,700,S
8084,42990,700,S
8085,42991,700,S
8086,42993,700,S
8087,42996,700,S
8088,42999,700,S
8089,43000,700,S
8090,43002,700,S
8091,43005,700,S
8092,43008,700,S
8093,43011,700,S
8094,43014,700,S
8095,43017,700,S
8096,43021,700,S
8097,43022,700,S
8098,43023,700,S
8099,43500,700,S
8100,43503,700,S
8101,43506,700,S
8102,43509,700,S
8103,43512,700,S
8104,43515,700,S
8105,43518,700,S
8106,43521,700,S
8107,43524,700,S
8108,43800,700,S
8109,43801,700,S
8110,43803,700,S
8111,43804,700,S
8112,43805,700,S
8113,43806,700,S
8114,43807,700,S
8115,43809,700,S
8116,43810,700,S
8117,43812,700,S
8118,43813,700,S
8119,43815,700,S
8120,43816,700,S
8121,43818,700,S
8122,43819,700,S
8123,43821,700,S
8124,43822,700,S
8125,43824,700,S
8126,43825,700,S
8127,43827,700,S
8128,43828,700,S
8129,43830,700,S
8130,43831,700,S
8131,43832,700,S
8132,43833,700,S
8133,43834,700,S
8134,43835,700,S
8135,43836,700,S
8136,43837,700,S
8137,43838,700,S
8138,43839,700,S
8139,43840,700,S
8140,43841,700,S
8141,43842,700,S
8142,43843,700,S
8143,43845,700,S
8144,43846,700,S
8145,43848,700,S
8146,43849,700,S
8147,43851,700,S
8148,43852,700,S
8149,43854,700,S
8150,43855,700,S
8151,43857,700,S
8152,43858,700,S
8153,43860,700,S
8154,43861,700,S
8155,43864,700,S
8156,43867,700,S
8157,43870,700,S
8158,43873,700,S
8159,43876,700,S
8160,43879,700,S
8161,43882,700,S
8162,43900,700,S
8163,43903,700,S
8164,43906,700,S
8165,43909,700,S
8166,43912,700,S
8167,43915,700,S
8168,43930,700,S
8169,43933,700,S
8170,43936,700,S
8171,43939,700,S
8172,43942,700,S
8173,43945,700,S
8174,43948,700,S
8175,43951,700,S
8176,43954,700,S
8177,43957,700,S
8178,43960,700,S
8179,43963,700,S
8180,43966,700,S
8181,43969,700,S
8182,43972,700,S
8183,43975,700,S
8184,43978,700,S
8185,43981,700,S
8186,43984,700,S
8187,43987,700,S
8188,43990,700,S
8189,43993,700,S
8190,43996,700,S
8191,43999,700,S
8192,44100,700,S
8193,44101,700,S
8194,44102,700,S
8195,44103,700,S
8196,44104,700,S
8197,44105,700,S
8198,44106,700,S
8199,44107,700,S
8200,44108,700,S
8201,44110,700,S
8202,44111,700,S
8203,44113,700,S
8204,44114,700,S
8205,44130,700,S
8206,44133,700,S
8207,44136,700,S
8208,44300,700,S
8209,44301,700,S
8210,44304,700,S
8211,44305,700,S
8212,44308,700,S
8213,44309,700,S
8214,44312,700,S
8215,44313,700,S
8216,44316,700,S
8217,44317,700,S
8218,44320,700,S
8219,44321,700,S
8220,44324,700,S
8221,44325,700,S
8222,44328,700,S
8223,44331,700,S
8224,44334,700,S
8225,44337,700,S
8226,44338,700,S
8227,44341,700,S
8228,44342,700,S
8229,44345,700,S
8230,44346,700,S
8231,44349,700,S
8232,44350,700,S
8233,44353,700,S
8234,44354,700,S
8235,44357,700,S
8236,44358,700,S
8237,44359,700,S
8238,44361,700,S
8239,44364,700,S
8240,44367,700,S
8241,44370,700,S
8242,44373,700,S
8243,44376,700,S
8244,45000,700,S
8245,45003,700,S
8246,45006,700,S
8247,45009,700,S
8248,45012,700,S
8249,45015,700,S
8250,45018,700,S
8251,45019,700,S
8252,45020,700,S
8253,45021,700,S
8254,45024,700,S
8255,45025,700,S
8256,45026,700,S
8257,45027,700,S
8258,45030,700,S
8259,45033,700,S
8260,45035,700,S
8261,45036,700,S
8262,45039,700,S
8263,45042,700,S
8264,45045,700,S
8265,45048,700,S
8266,45051,700,S
8267,45054,700,S
8268,45200,700,S
8269,45201,700,S
8270,45202,700,S
8271,45203,700,S
8272,45206,700,S
8273,45207,700,S
8274,45209,700,S
8275,45212,700,S
8276,45215,700,S
8277,45218,700,S
8278,45221,700,S
8279,45224,700,S
8280,45227,700,S
8281,45230,700,S
8282,45233,700,S
8283,45236,700,S
8284,45239,700,S
8285,45240,700,S
8286,45400,700,S
8287,45403,700,S
8288,45406,700,S
8289,45409,700,S
8290,45412,700,S
8291,45415,700,S
8292,45418,700,S
8293,45419,700,S
8294,45421,700,S
8295,45424,700,S
8296,45427,700,S
8297,45430,700,S
8298,45433,700,S
8299,45436,700,S
8300,45439,700,S
8301,45442,700,S
8302,45445,700,S
8303,45448,700,S
8304,45451,700,S
8305,45460,700,S
8306,45461,700,S
8307,45462,700,S
8308,45464,700,S
8309,45465,700,S
8310,45466,700,S
8311,45468,700,S
8312,45469,700,S
8313,45471,700,S
8314,45472,700,S
8315,45474,700,S
8316,45475,700,S
8317,45477,700,S
8318,45478,700,S
8319,45480,700,S
8320,45481,700,S
8321,45483,700,S
8322,45484,700,S
8323,45485,700,S
8324,45486,700,S
8325,45487,700,S
8326,45488,700,S
8327,45489,700,S
8328,45490,700,S
8329,45491,700,S
8330,45492,700,S
8331,45493,700,S
8332,45494,700,S
8333,45496,700,S
8334,45497,700,S
8335,45498,700,S
8336,45499,700,S
8337,45500,700,S
8338,45501,700,S
8339,45502,700,S
8340,45503,700,S
8341,45504,700,S
8342,45505,700,S
8343,45506,700,S
8344,45509,700,S
8345,45512,700,S
8346,45515,700,S
8347,45518,700,S
8348,45519,700,S
8349,45520,700,S
8350,45521,700,S
8351,45522,700,S
8352,45524,700,S
8353,45527,700,S
8354,45528,700,S
8355,45530,700,S
8356,45533,700,S
8357,45536,700,S
8358,45539,700,S
8359,45542,700,S
8360,45543,700,S
8361,45544,700,S
8362,45545,700,S
8363,45546,700,S
8364,45548,700,S
8365,45551,700,S
8366,45552,700,S
8367,45553,700,S
8368,45554,700,S
8369,45555,700,S
8370,45556,700,S
8371,45557,700,S
8372,45558,700,S
8373,45559,700,S
8374,45560,700,S
8375,45561,700,S
8376,45562,700,S
8377,45563,700,S
8378,45564,700,S
8379,45565,700,S
8380,45566,700,S
8381,45568,700,S
8382,45569,700,S
8383,45570,700,S
8384,45572,700,S
8385,45575,700,S
8386,45578,700,S
8387,45581,700,S
8388,45584,700,S
8389,45585,700,S
8390,45586,700,S
8391,45587,700,S
8392,45588,700,S
8393,45590,700,S
8394,45593,700,S
8395,45596,700,S
8396,45597,700,S
8397,45599,700,S
8398,45602,700,S
8399,45605,700,S
8400,45608,700,S
8401,45611,700,S
8402,45614,700,S
8403,45617,700,S
8404,45620,700,S
8405,45623,700,S
8406,45624,700,S
8407,45625,700,S
8408,45626,700,S
8409,45629,700,S
8410,45632,700,S
8411,45635,700,S
8412,45638,700,S
8413,45639,700,S
8414,45641,700,S
8415,45644,700,S
8416,45645,700,S
8417,45646,700,S
8418,45647,700,S
8419,45650,700,S
8420,45652,700,S
8421,45653,700,S
8422,45656,700,S
8423,45659,700,S
8424,45660,700,S
8425,45661,700,S
8426,45662,700,S
8427,45665,700,S
8428,45668,700,S
8429,45669,700,S
8430,45671,700,S
8431,45674,700,S
8432,45675,700,S
8433,45676,700,S
8434,45677,700,S
8435,45680,700,S
8436,45683,700,S
8437,45686,700,S
8438,45689,700,S
8439,45692,700,S
8440,45695,700,S
8441,45698,700,S
8442,45701,700,S
8443,45704,700,S
8444,45707,700,S
8445,45710,700,S
8446,45713,700,S
8447,45714,700,S
8448,45716,700,S
8449,45719,700,S
8450,45720,700,S
8451,45722,700,S
8452,45723,700,S
8453,45725,700,S
8454,45726,700,S
8455,45728,700,S
8456,45729,700,S
8457,45731,700,S
8458,45732,700,S
8459,45734,700,S
8460,45735,700,S
8461,45737,700,S
8462,45738,700,S
8463,45740,700,S
8464,45741,700,S
8465,45743,700,S
8466,45744,700,S
8467,45746,700,S
8468,45747,700,S
8469,45749,700,S
8470,45752,700,S
8471,45753,700,S
8472,45754,700,S
8473,45755,700,S
8474,45758,700,S
8475,45761,700,S
8476,45764,700,S
8477,45767,700,S
8478,45770,700,S
8479,45773,700,S
8480,45776,700,S
8481,45779,700,S
8482,45782,700,S
8483,45785,700,S
8484,45788,700,S
8485,45791,700,S
8486,45794,700,S
8487,45797,700,S
8488,45799,700,S
8489,45801,700,S
8490,45803,700,S
8491,45805,700,S
8492,45807,700,S
8493,45809,700,S
8494,45811,700,S
8495,45813,700,S
8496,45815,700,S
8497,45817,700,S
8498,45819,700,S
8499,45821,700,S
8500,45823,700,S
8501,45825,700,S
8502,45827,700,S
8503,45829,700,S
8504,45831,700,S
8505,45833,700,S
8506,45835,700,S
8507,45837,700,S
8508,45839,700,S
8509,45841,700,S
8510,45843,700,S
8511,45845,700,S
8512,45847,700,S
8513,45849,700,S
8514,45851,700,S
8515,45853,700,S
8516,45855,700,S
8517,45857,700,S
8518,45859,700,S
8519,45861,700,S
8520,45863,700,S
8521,45865,700,S
8522,45867,700,S
8523,45869,700,S
8524,45871,700,S
8525,45873,700,S
8526,45875,700,S
8527,45877,700,S
8528,45879,700,S
8529,45882,700,S
8530,45885,700,S
8531,45888,700,S
8532,45891,700,S
8533,45894,700,S
8534,45897,700,S
8535,45900,700,S
8536,45903,700,S
8537,45906,700,S
8538,45909,700,S
8539,45912,700,S
8540,45915,700,S
8541,45918,700,S
8542,45921,700,S
8543,45924,700,S
8544,45939,700,S
8545,45945,700,S
8546,45975,700,S
8547,45978,700,S
8548,45981,700,S
8549,45984,700,S
8550,45987,700,S
8551,45990,700,S
8552,45993,700,S
8553,45996,700,S
8554,46300,700,S
8555,46303,700,S
8556,46306,700,S
8557,46307,700,S
8558,46309,700,S
8559,46312,700,S
8560,46315,700,S
8561,46318,700,S
8562,46321,700,S
8563,46324,700,S
8564,46325,700,S
8565,46327,700,S
8566,46330,700,S
8567,46333,700,S
8568,46336,700,S
8569,46339,700,S
8570,46342,700,S
8571,46345,700,S
8572,46348,700,S
8573,46351,700,S
8574,46354,700,S
8575,46357,700,S
8576,46360,700,S
8577,46363,700,S
8578,46366,700,S
8579,46369,700,S
8580,46372,700,S
8581,46375,700,S
8582,46378,700,S
8583,46381,700,S
8584,46384,700,S
8585,46387,700,S
8586,46390,700,S
8587,46393,700,S
8588,46396,700,S
8589,46399,700,S
8590,46402,700,S
8591,46405,700,S
8592,46408,700,S
8593,46411,700,S
8594,46414,700,S
8595,46417,700,S
8596,46420,700,S
8597,46423,700,S
8598,46426,700,S
8599,46429,700,S
8600,46432,700,S
8601,46435,700,S
8602,46438,700,S
8603,46441,700,S
8604,46442,700,S
8605,46444,700,S
8606,46447,700,S
8607,46450,700,S
8608,46453,700,S
8609,46456,700,S
8610,46459,700,S
8611,46462,700,S
8612,46464,700,S
8613,46465,700,S
8614,46468,700,S
8615,46471,700,S
8616,46474,700,S
8617,46477,700,S
8618,46480,700,S
8619,46483,700,S
8620,46486,700,S
8621,46489,700,S
8622,46492,700,S
8623,46494,700,S
8624,46495,700,S
8625,46498,700,S
8626,46500,700,S
8627,46501,700,S
8628,46502,700,S
8629,46503,700,S
8630,46504,700,S
8631,46507,700,S
8632,46510,700,S
8633,46513,700,S
8634,46516,700,S
8635,46519,700,S
8636,46522,700,S
8637,46525,700,S
8638,46528,700,S
8639,46531,700,S
8640,46534,700,S
8641,47000,700,S
8642,47003,700,S
8643,47006,700,S
8644,47009,700,S
8645,47012,700,S
8646,47015,700,S
8647,47018,700,S
8648,47021,700,S
8649,47024,700,S
8650,47027,700,S
8651,47030,700,S
8652,47033,700,S
8653,47036,700,S
8654,47039,700,S
8655,47042,700,S
8656,47045,700,S
8657,47048,700,S
8658,47051,700,S
8659,47054,700,S
8660,47057,700,S
8661,47060,700,S
8662,47063,700,S
8663,47066,700,S
8664,47069,700,S
8665,47072,700,S
8666,47300,700,S
8667,47301,700,S
8668,47303,700,S
8669,47304,700,S
8670,47306,700,S
8671,47307,700,S
8672,47309,700,S
8673,47310,700,S
8674,47312,700,S
8675,47313,700,S
8676,47315,700,S
8677,47316,700,S
8678,47318,700,S
8679,47319,700,S
8680,47321,700,S
8681,47324,700,S
8682,47327,700,S
8683,47330,700,S
8684,47333,700,S
8685,47336,700,S
8686,47339,700,S
8687,47342,700,S
8688,47345,700,S
8689,47348,700,S
8690,47351,700,S
8691,47354,700,S
8692,47357,700,S
8693,47360,700,S
8694,47361,700,S
8695,47362,700,S
8696,47363,700,S
8697,47364,700,S
8698,47366,700,S
8699,47367,700,S
8700,47369,700,S
8701,47370,700,S
8702,47372,700,S
8703,47373,700,S
8704,47375,700,S
8705,47378,700,S
8706,47381,700,S
8707,47384,700,S
8708,47385,700,S
8709,47386,700,S
8710,47387,700,S
8711,47390,700,S
8712,47393,700,S
8713,47396,700,S
8714,47399,700,S
8715,47402,700,S
8716,47405,700,S
8717,47408,700,S
8718,47411,700,S
8719,47414,700,S
8720,47417,700,S
8721,47420,700,S
8722,47423,700,S
8723,47426,700,S
8724,47429,700,S
8725,47432,700,S
8726,47435,700,S
8727,47438,700,S
8728,47441,700,S
8729,47444,700,S
8730,47447,700,S
8731,47450,700,S
8732,47451,700,S
8733,47453,700,S
8734,47456,700,S
8735,47459,700,S
8736,47462,700,S
8737,47465,700,S
8738,47466,700,S
8739,47467,700,S
8740,47468,700,S
8741,47471,700,S
8742,47474,700,S
8743,47477,700,S
8744,47480,700,S
8745,47483,700,S
8746,47486,700,S
8747,47489,700,S
8748,47492,700,S
8749,47495,700,S
8750,47498,700,S
8751,47501,700,S
8752,47504,700,S
8753,47507,700,S
8754,47510,700,S
8755,47513,700,S
8756,47516,700,S
8757,47519,700,S
8758,47522,700,S
8759,47525,700,S
8760,47528,700,S
8761,47531,700,S
8762,47534,700,S
8763,47537,700,S
8764,47540,700,S
8765,47543,700,S
8766,47546,700,S
8767,47549,700,S
8768,47552,700,S
8769,47555,700,S
8770,47558,700,S
8771,47561,700,S
8772,47564,700,S
8773,47565,700,S
8774,47566,700,S
8775,47567,700,S
8776,47570,700,S
8777,47573,700,S
8778,47576,700,S
8779,47579,700,S
8780,47582,700,S
8781,47585,700,S
8782,47588,700,S
8783,47591,700,S
8784,47594,700,S
8785,47597,700,S
8786,47600,700,S
8787,47603,700,S
8788,47606,700,S
8789,47609,700,S
8790,47612,700,S
8791,47615,700,S
8792,47618,700,S
8793,47621,700,S
8794,47624,700,S
8795,47627,700,S
8796,47630,700,S
8797,47633,700,S
8798,47636,700,S
8799,47639,700,S
8800,47642,700,S
8801,47645,700,S
8802,47648,700,S
8803,47651,700,S
8804,47654,700,S
8805,47657,700,S
8806,47660,700,S
8807,47663,700,S
8808,47666,700,S
8809,47669,700,S
8810,47672,700,S
8811,47675,700,S
8812,47678,700,S
8813,47681,700,S
8814,47684,700,S
8815,47687,700,S
8816,47690,700,S
8817,47693,700,S
8818,47696,700,S
8819,47699,700,S
8820,47702,700,S
8821,47703,700,S
8822,47705,700,S
8823,47708,700,S
8824,47711,700,S
8825,47714,700,S
8826,47717,700,S
8827,47720,700,S
8828,47723,700,S
8829,47726,700,S
8830,47729,700,S
8831,47732,700,S
8832,47735,700,S
8833,47738,700,S
8834,47741,700,S
8835,47744,700,S
8836,47753,700,S
8837,47756,700,S
8838,47762,700,S
8839,47765,700,S
8840,47768,700,S
8841,47771,700,S
8842,47774,700,S
8843,47777,700,S
8844,47780,700,S
8845,47783,700,S
8846,47786,700,S
8847,47789,700,S
8848,47804,700,S
8849,47900,700,S
8850,47903,700,S
8851,47904,700,S
8852,47906,700,S
8853,47909,700,S
8854,47912,700,S
8855,47915,700,S
8856,47916,700,S
8857,47918,700,S
8858,47920,700,S
8859,47921,700,S
8860,47924,700,S
8861,47927,700,S
8862,47930,700,S
8863,47933,700,S
8864,47936,700,S
8865,47939,700,S
8866,47942,700,S
8867,47943,700,S
8868,47945,700,S
8869,47948,700,S
8870,47951,700,S
8871,47954,700,S
8872,47957,700,S
8873,47960,700,S
8874,47963,700,S
8875,47966,700,S
8876,47969,700,S
8877,47972,700,S
8878,47975,700,S
8879,47978,700,S
8880,47981,700,S
8881,47982,700,S
8882,48200,700,S
8883,48203,700,S
8884,48206,700,S
8885,48209,700,S
8886,48212,700,S
8887,48215,700,S
8888,48218,700,S
8889,48221,700,S
8890,48224,700,S
8891,48227,700,S
8892,48230,700,S
8893,48233,700,S
8894,48236,700,S
8895,48239,700,S
8896,48242,700,S
8897,48400,700,S
8898,48403,700,S
8899,48406,700,S
8900,48409,700,S
8901,48412,700,S
8902,48415,700,S
8903,48418,700,S
8904,48421,700,S
8905,48424,700,S
8906,48427,700,S
8907,48500,700,S
8908,48503,700,S
8909,48506,700,S
8910,48509,700,S
8911,48512,700,S
8912,48600,700,S
8913,48603,700,S
8914,48606,700,S
8915,48609,700,S
8916,48612,700,S
8917,48613,700,S
8918,48615,700,S
8919,48618,700,S
8920,48621,700,S
8921,48624,700,S
8922,48627,700,S
8923,48630,700,S
8924,48632,700,S
8925,48636,700,S
8926,48639,700,S
8927,48640,700,S
8928,48642,700,S
8929,48645,700,S
8930,48648,700,S
8931,48651,700,S
8932,48654,700,S
8933,48657,700,S
8934,48660,700,S
8935,48663,700,S
8936,48666,700,S
8937,48669,700,S
8938,48672,700,S
8939,48675,700,S
8940,48678,700,S
8941,48681,700,S
8942,48684,700,S
8943,48687,700,S
8944,48690,700,S
8945,48691,700,S
8946,48692,700,S
8947,48693,700,S
8948,48694,700,S
8949,48900,700,S
8950,48903,700,S
8951,48906,700,S
8952,48909,700,S
8953,48912,700,S
8954,48915,700,S
8955,48918,700,S
8956,48921,700,S
8957,48924,700,S
8958,48927,700,S
8959,48930,700,S
8960,48933,700,S
8961,48936,700,S
8962,48939,700,S
8963,48942,700,S
8964,48945,700,S
8965,48948,700,S
8966,48951,700,S
8967,48954,700,S
8968,48957,700,S
8969,48960,700,S
8970,49100,700,S
8971,49103,700,S
8972,49106,700,S
